state,district,latitude,longitude,soil_type,ph,nitrogen,phosphorus,potassium,organic_carbon,electrical_conductivity,moisture_content,temperature,Cropping_Season,Crop,Months,Rainfall,Humidity,Solar_Radiation,Wind_Speed,Soil_Fertility_Index,Water_Holding_Capacity,Micronutrients_Zinc,Micronutrients_Iron,Micronutrients_Boron,Historical_Yield,Pest_Disease_Incidence,Irrigation_Type,Market_Price,Fertilizer_Usage,Crop_Variety,NDVI
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Gram,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,5914.8,4.8,Drip,6000.0,218.9,JG14,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Lentils,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,1440.0,4.1,Sprinkler,25.48,47.1,PL406,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Lentils,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,3226.6,9.5,Sprinkler,25.48,103.0,DPL62,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Zaid,Watermelon,"3,4,5,6",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,2020.7,6.1,Sprinkler,28.4,205.8,Sugar Baby,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Zaid,Watermelon,"3,4,5,6",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,2031.8,4.2,Rainfed,28.4,230.9,Arka Manik,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Zaid,Sunflower,"3,4,5,6",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,4399.0,5.9,Sprinkler,21.47,61.6,TNAUSUF7,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Zaid,Sunflower,"3,4,5,6",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,2475.0,5.3,Drip,21.47,195.6,PSH1967,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Zaid,Cucumber,"3,4,5,6",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,3373.1,6.7,Flood,27.88,82.1,Pusa Sanyog,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Zaid,Cucumber,"3,4,5,6",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,4316.6,9.2,Rainfed,27.88,238.9,Swarn Ageti,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Zaid,Pumpkin,"3,4,5,6",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,4215.7,9.0,Drip,1200.0,248.7,Arka Chandan,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Zaid,Pumpkin,"3,4,5,6",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,3778.7,2.3,Rainfed,1200.0,234.6,Pusa Vishwas,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Zaid,Muskmelon,"3,4,5,6",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,4739.9,8.6,Flood,20.8,99.5,Hara Madhu,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Zaid,Muskmelon,"3,4,5,6",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,5984.4,2.5,Drip,20.8,218.7,Pusa Madhuras,0.78
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Rice,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,5927.7,8.8,Flood,26.37,115.6,IR64,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Rice,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,5211.5,3.6,Drip,26.37,63.4,Basmati 1121,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Rice,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,1855.7,6.1,Flood,26.37,98.1,Swarna,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Rice,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,3051.5,9.3,Sprinkler,26.37,219.9,MTU1010,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Maize,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2798.5,3.5,Drip,16.88,206.3,HQPM1,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Maize,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2752.8,3.3,Drip,16.88,64.1,DHM117,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Maize,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,1544.6,7.7,Rainfed,16.88,256.3,Suwan-1,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Cotton,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,4270.0,1.1,Sprinkler,69.82,140.9,Bunny Bt,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Cotton,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,4920.9,5.2,Sprinkler,69.82,115.5,RCH 134,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Cotton,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,4342.9,7.8,Flood,69.82,272.3,LRA 5166,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Soybean,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,3608.3,7.1,Rainfed,41.85,42.4,JS-335,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Soybean,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2064.0,2.4,Sprinkler,41.85,104.7,MAUS-2,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Groundnut,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2111.5,9.7,Drip,22.13,82.4,TMV7,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Kharif,Groundnut,"6,7,8,9,10",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,3700.0,1.8,Flood,22.13,150.5,JL24,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Wheat,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2900.7,1.1,Sprinkler,25.7,174.0,HD2967,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Wheat,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,3833.5,4.2,Rainfed,25.7,148.7,PBW343,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Wheat,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,4658.8,9.9,Rainfed,25.7,267.8,Lok1,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Barley,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2265.7,3.8,Sprinkler,23.33,169.1,RD2503,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Barley,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,4489.6,6.2,Sprinkler,23.33,168.2,RD2552,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Mustard,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2598.3,4.6,Flood,31.61,182.2,Pusa Bold,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Mustard,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,1595.9,9.9,Rainfed,31.61,283.1,Varuna,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Gram,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,1508.4,1.6,Drip,6000.0,62.8,JG11,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Gram,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,5543.1,7.8,Sprinkler,6000.0,219.2,JG14,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Lentils,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2354.8,9.1,Drip,22.88,292.8,PL406,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Rabi,Lentils,"10,11,12,1,2,3,4",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2116.9,7.7,Drip,22.88,230.8,DPL62,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Zaid,Watermelon,"3,4,5,6",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2280.7,7.5,Flood,28.95,220.2,Sugar Baby,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Zaid,Watermelon,"3,4,5,6",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,5732.2,6.2,Sprinkler,28.95,228.7,Arka Manik,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Zaid,Sunflower,"3,4,5,6",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,3440.1,9.4,Sprinkler,24.98,188.9,TNAUSUF7,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Zaid,Sunflower,"3,4,5,6",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,3897.8,8.3,Flood,24.98,202.3,PSH1967,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Zaid,Cucumber,"3,4,5,6",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2346.7,6.0,Sprinkler,29.47,77.2,Pusa Sanyog,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Zaid,Cucumber,"3,4,5,6",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,4311.1,3.8,Flood,29.47,78.1,Swarn Ageti,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Zaid,Pumpkin,"3,4,5,6",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,5271.4,2.4,Sprinkler,1200.0,240.1,Arka Chandan,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Zaid,Pumpkin,"3,4,5,6",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,3017.1,2.4,Drip,1200.0,248.4,Pusa Vishwas,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Zaid,Muskmelon,"3,4,5,6",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,5907.7,7.6,Sprinkler,25.69,286.0,Hara Madhu,0.51
Karnataka,Hubballi,21.261037506554644,70.81080609518916,Black,7.36,276.4,31.2,99.0,1.08,0.36,20.9,25.4,Zaid,Muskmelon,"3,4,5,6",48.7,70.7,19.8,13.0,Medium,21.0,4.5,7.53,1.64,2141.2,8.4,Sprinkler,25.69,227.9,Pusa Madhuras,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Rice,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,4162.9,9.9,Flood,31.17,168.2,IR64,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Rice,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,2365.4,4.3,Drip,31.17,56.8,Basmati 1121,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Rice,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,2522.9,8.3,Rainfed,31.17,52.1,Swarna,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Rice,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,3326.8,7.7,Drip,31.17,58.6,MTU1010,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Maize,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,3442.1,6.5,Sprinkler,15.74,104.4,HQPM1,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Maize,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1144.2,3.9,Sprinkler,15.74,201.3,DHM117,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Maize,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1898.6,5.8,Rainfed,15.74,67.5,Suwan-1,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Cotton,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,5184.5,3.1,Flood,65.41,75.9,Bunny Bt,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Cotton,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,4189.5,1.5,Drip,65.41,86.4,RCH 134,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Cotton,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1106.6,1.6,Flood,65.41,158.5,LRA 5166,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Soybean,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,2716.3,8.1,Sprinkler,37.4,141.0,JS-335,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Soybean,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,4027.6,5.8,Rainfed,37.4,244.2,MAUS-2,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Groundnut,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,3375.1,3.5,Drip,26.17,55.8,TMV7,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Kharif,Groundnut,"6,7,8,9,10",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1871.3,9.8,Flood,26.17,173.5,JL24,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Wheat,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1782.8,7.5,Sprinkler,20.38,79.4,HD2967,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Wheat,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1427.1,6.3,Flood,20.38,264.6,PBW343,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Wheat,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1322.7,8.1,Drip,20.38,271.3,Lok1,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Barley,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,3408.5,9.8,Flood,27.17,104.8,RD2503,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Barley,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,3536.1,9.2,Sprinkler,27.17,61.7,RD2552,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Mustard,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,3315.4,7.2,Rainfed,21.37,276.2,Pusa Bold,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Mustard,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,2630.0,7.3,Flood,21.37,221.2,Varuna,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Gram,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1317.5,1.3,Drip,6000.0,237.2,JG11,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Gram,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,2804.9,1.2,Sprinkler,6000.0,159.3,JG14,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Lentils,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,2987.0,7.2,Rainfed,27.81,196.2,PL406,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Rabi,Lentils,"10,11,12,1,2,3,4",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1142.7,2.7,Rainfed,27.81,63.3,DPL62,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Zaid,Watermelon,"3,4,5,6",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,4663.5,5.4,Sprinkler,22.92,49.6,Sugar Baby,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Zaid,Watermelon,"3,4,5,6",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,5598.4,6.8,Sprinkler,22.92,194.3,Arka Manik,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Zaid,Sunflower,"3,4,5,6",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,2220.2,5.8,Flood,31.31,293.9,TNAUSUF7,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Zaid,Sunflower,"3,4,5,6",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,2635.6,1.6,Flood,31.31,158.8,PSH1967,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Zaid,Cucumber,"3,4,5,6",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1190.3,5.7,Rainfed,22.78,134.0,Pusa Sanyog,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Zaid,Cucumber,"3,4,5,6",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1234.3,8.6,Drip,22.78,68.5,Swarn Ageti,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Zaid,Pumpkin,"3,4,5,6",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,1788.6,6.8,Rainfed,1200.0,124.1,Arka Chandan,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Zaid,Pumpkin,"3,4,5,6",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,4829.6,7.2,Sprinkler,1200.0,265.3,Pusa Vishwas,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Zaid,Muskmelon,"3,4,5,6",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,5263.6,6.9,Flood,25.26,233.8,Hara Madhu,0.51
Karnataka,Belagavi,17.686135002629285,72.32074247573158,Alluvial,6.05,213.5,12.1,195.6,0.8,0.59,12.5,27.3,Zaid,Muskmelon,"3,4,5,6",49.0,53.7,16.27,2.4,Medium,21.4,4.49,5.96,1.0,4285.3,3.8,Sprinkler,25.26,226.5,Pusa Madhuras,0.51
Karnataka,Tumakuru,31.053381670849024,88.10316736582101,Mountain,6.05,322.7,12.0,129.7,0.52,1.49,33.4,18.2,Kharif,Rice,"6,7,8,9,10",44.7,87.8,22.22,3.3,Medium,41.9,1.85,11.75,0.49,4265.2,2.3,Rainfed,22.01,129.6,IR64,0.353
Karnataka,Tumakuru,31.053381670849024,88.10316736582101,Mountain,6.05,322.7,12.0,129.7,0.52,1.49,33.4,18.2,Kharif,Rice,"6,7,8,9,10",44.7,87.8,22.22,3.3,Medium,41.9,1.85,11.75,0.49,2849.5,9.6,Sprinkler,22.01,105.0,Basmati 1121,0.353
Karnataka,Tumakuru,31.053381670849024,88.10316736582101,Mountain,6.05,322.7,12.0,129.7,0.52,1.49,33.4,18.2,Kharif,Rice,"6,7,8,9,10",44.7,87.8,22.22,3.3,Medium,41.9,1.85,11.75,0.49,4840.0,3.3,Sprinkler,22.01,277.0,Swarna,0.353
Karnataka,Tumakuru,31.053381670849024,88.10316736582101,Mountain,6.05,322.7,12.0,129.7,0.52,1.49,33.4,18.2,Kharif,Rice,"6,7,8,9,10",44.7,87.8,22.22,3.3,Medium,41.9,1.85,11.75,0.49,1095.1,1.1,Rainfed,22.01,62.8,MTU1010,0.353
Karnataka,Tumakuru,31.053381670849024,88.10316736582101,Mountain,6.05,322.7,12.0,129.7,0.52,1.49,33.4,18.2,Kharif,Maize,"6,7,8,9,10",44.7,87.8,22.22,3.3,Medium,41.9,1.85,11.75,0.49,4295.6,3.1,Sprinkler,23.16,66.1,HQPM1,0.353
Karnataka,Tumakuru,31.053381670849024,88.10316736582101,Mountain,6.05,322.7,12.0,129.7,0.52,1.49,33.4,18.2,Kharif,Maize,"6,7,8,9,10",44.7,87.8,22.22,3.3,Medium,41.9,1.85,11.75,0.49,2983.7,5.9,Rainfed,23.16,154.7,DHM117,0.353
